sub,network1,roi1,network2,roi2,roi_similarity,network_similarity,corr
sub-126426,Lateral,hMT,Dorsal,V3a,different,different,0.7684406572819343
sub-126426,Lateral,hMT,Dorsal,V3b,different,different,0.5999332933169892
sub-126426,Lateral,hMT,Dorsal,IPS0,different,different,0.5391204596839965
sub-126426,Lateral,hMT,Dorsal,IPS1,different,different,0.23055204888289554
sub-126426,Lateral,hMT,Dorsal,IPS2,different,different,0.19618852860147099
sub-126426,Lateral,hMT,Dorsal,IPS3,different,different,0.21247054814292837
sub-126426,Lateral,hMT,Dorsal,IPS4,different,different,0.2419983389545454
sub-126426,Lateral,hMT,Dorsal,IPS5,different,different,0.22998830009046115
sub-126426,Lateral,hMT,Dorsal,SPL1,different,different,0.11840995439870114
sub-126426,Lateral,MST,Occipital,V1v,different,different,0.36520613674069086
sub-126426,Lateral,MST,Occipital,V1d,different,different,0.40117643271376163
sub-126426,Lateral,MST,Occipital,V2v,different,different,0.44524253127626606
sub-126426,Lateral,MST,Occipital,V2d,different,different,0.564407878492671
sub-126426,Lateral,MST,Occipital,V3v,different,different,0.4074791067760183
sub-126426,Lateral,MST,Occipital,V3d,different,different,0.6808075137835596
sub-126426,Lateral,MST,Ventral,hV4,different,different,0.5809293497016603
sub-126426,Lateral,MST,Ventral,VO1,different,different,0.4876251989553616
sub-126426,Lateral,MST,Ventral,VO2,different,different,0.059665675372103745
sub-126426,Lateral,MST,Ventral,PHC1,different,different,0.17195212245116812
sub-126426,Lateral,MST,Ventral,PHC2,different,different,0.005225528959572307
sub-126426,Lateral,MST,Lateral,LO1,different,same,0.4217203026609541
sub-126426,Lateral,MST,Lateral,LO2,different,same,0.6079561369465494
sub-126426,Lateral,MST,Lateral,hMT,different,same,0.6497364209808694
sub-126426,Lateral,MST,Lateral,MST,same,same,0.890663452223864
sub-126426,Lateral,MST,Dorsal,V3a,different,different,0.7838732148573584
sub-126426,Lateral,MST,Dorsal,V3b,different,different,0.7890225973382599
sub-126426,Lateral,MST,Dorsal,IPS0,different,different,0.38783342803272824
sub-126426,Lateral,MST,Dorsal,IPS1,different,different,0.08957196991344966
sub-126426,Lateral,MST,Dorsal,IPS2,different,different,0.06215727080144682
sub-126426,Lateral,MST,Dorsal,IPS3,different,different,0.04418427591594263
sub-126426,Lateral,MST,Dorsal,IPS4,different,different,0.08165761895143173
sub-126426,Lateral,MST,Dorsal,IPS5,different,different,0.019480849947353114
sub-126426,Lateral,MST,Dorsal,SPL1,different,different,-0.026116995617482902
sub-126426,Dorsal,V3a,Occipital,V1v,different,different,0.05834228301834456
sub-126426,Dorsal,V3a,Occipital,V1d,different,different,0.13408764809353627
sub-126426,Dorsal,V3a,Occipital,V2v,different,different,0.1429350294510945
sub-126426,Dorsal,V3a,Occipital,V2d,different,different,0.2967756387792285
sub-126426,Dorsal,V3a,Occipital,V3v,different,different,0.2758975336262137
sub-126426,Dorsal,V3a,Occipital,V3d,different,different,0.45175365833723335
sub-126426,Dorsal,V3a,Ventral,hV4,different,different,0.4163336999935137
sub-126426,Dorsal,V3a,Ventral,VO1,different,different,0.32092208460316635
sub-126426,Dorsal,V3a,Ventral,VO2,different,different,0.14347718675901988
sub-126426,Dorsal,V3a,Ventral,PHC1,different,different,0.15620798084799786
sub-126426,Dorsal,V3a,Ventral,PHC2,different,different,-0.04186290012849148
sub-126426,Dorsal,V3a,Lateral,LO1,different,different,0.5712405176389111
sub-126426,Dorsal,V3a,Lateral,LO2,different,different,0.6700119427969734
sub-126426,Dorsal,V3a,Lateral,hMT,different,different,0.7416849959747258
sub-126426,Dorsal,V3a,Lateral,MST,different,different,0.7195979288559797
sub-126426,Dorsal,V3a,Dorsal,V3a,same,same,0.8567336343184941
sub-126426,Dorsal,V3a,Dorsal,V3b,different,same,0.6938774809461137
sub-126426,Dorsal,V3a,Dorsal,IPS0,different,same,0.6358364316370079
sub-126426,Dorsal,V3a,Dorsal,IPS1,different,same,0.3439211131223244
sub-126426,Dorsal,V3a,Dorsal,IPS2,different,same,0.2808205822764825
sub-126426,Dorsal,V3a,Dorsal,IPS3,different,same,0.30538419553425344
sub-126426,Dorsal,V3a,Dorsal,IPS4,different,same,0.3132911815100762
sub-126426,Dorsal,V3a,Dorsal,IPS5,different,same,0.4046853446824137
sub-126426,Dorsal,V3a,Dorsal,SPL1,different,same,0.20675927878156317
sub-126426,Dorsal,V3b,Occipital,V1v,different,different,-0.012281811741028109
sub-126426,Dorsal,V3b,Occipital,V1d,different,different,-0.007428276972270587
sub-126426,Dorsal,V3b,Occipital,V2v,different,different,-0.02546513908700108
sub-126426,Dorsal,V3b,Occipital,V2d,different,different,0.11127312528286232
sub-126426,Dorsal,V3b,Occipital,V3v,different,different,0.3799189723568789
sub-126426,Dorsal,V3b,Occipital,V3d,different,different,0.2420027717110326
sub-126426,Dorsal,V3b,Ventral,hV4,different,different,0.45431173513814793
sub-126426,Dorsal,V3b,Ventral,VO1,different,different,0.49783786444342715
sub-126426,Dorsal,V3b,Ventral,VO2,different,different,0.5062474188497392
sub-126426,Dorsal,V3b,Ventral,PHC1,different,different,0.5292546988664312
sub-126426,Dorsal,V3b,Ventral,PHC2,different,different,0.40656815766973214
sub-126426,Dorsal,V3b,Lateral,LO1,different,different,0.6720154830081152
sub-126426,Dorsal,V3b,Lateral,LO2,different,different,0.3638323317226721
sub-126426,Dorsal,V3b,Lateral,hMT,different,different,0.5987092938751936
sub-126426,Dorsal,V3b,Lateral,MST,different,different,0.5522160206470276
sub-126426,Dorsal,V3b,Dorsal,V3a,different,same,0.5904617852966484
sub-126426,Dorsal,V3b,Dorsal,V3b,same,same,0.5049494669958056
sub-126426,Dorsal,V3b,Dorsal,IPS0,different,same,0.3524115524705397
sub-126426,Dorsal,V3b,Dorsal,IPS1,different,same,0.14327880068213028
sub-126426,Dorsal,V3b,Dorsal,IPS2,different,same,0.07368754950822048
sub-126426,Dorsal,V3b,Dorsal,IPS3,different,same,0.07746263894071435
sub-126426,Dorsal,V3b,Dorsal,IPS4,different,same,0.09009174933293622
sub-126426,Dorsal,V3b,Dorsal,IPS5,different,same,0.004433875349047706
sub-126426,Dorsal,V3b,Dorsal,SPL1,different,same,0.009181340153481776
sub-126426,Dorsal,IPS0,Occipital,V1v,different,different,-0.06013921847780625
sub-126426,Dorsal,IPS0,Occipital,V1d,different,different,0.06333122589900263
sub-126426,Dorsal,IPS0,Occipital,V2v,different,different,-0.017438978113965286
sub-126426,Dorsal,IPS0,Occipital,V2d,different,different,0.1713497691694148
sub-126426,Dorsal,IPS0,Occipital,V3v,different,different,0.11456770771289373
sub-126426,Dorsal,IPS0,Occipital,V3d,different,different,0.3478684888572887
sub-126426,Dorsal,IPS0,Ventral,hV4,different,different,0.3012898901237671
sub-126426,Dorsal,IPS0,Ventral,VO1,different,different,0.2511622022347483
sub-126426,Dorsal,IPS0,Ventral,VO2,different,different,0.0542583262171627
sub-126426,Dorsal,IPS0,Ventral,PHC1,different,different,0.18335753981937555
sub-126426,Dorsal,IPS0,Ventral,PHC2,different,different,-0.040663806586924506
sub-126426,Dorsal,IPS0,Lateral,LO1,different,different,0.6161667862836164
sub-126426,Dorsal,IPS0,Lateral,LO2,different,different,0.5270377412937427
sub-126426,Dorsal,IPS0,Lateral,hMT,different,different,0.7124001714265344
sub-126426,Dorsal,IPS0,Lateral,MST,different,different,0.6243961307107936
sub-126426,Dorsal,IPS0,Dorsal,V3a,different,same,0.7607677851224465
sub-126426,Dorsal,IPS0,Dorsal,V3b,different,same,0.5848389845072539
sub-126426,Dorsal,IPS0,Dorsal,IPS0,same,same,0.7869388857988467
sub-126426,Dorsal,IPS0,Dorsal,IPS1,different,same,0.41728501828560965
sub-126426,Dorsal,IPS0,Dorsal,IPS2,different,same,0.42281769110577055
sub-126426,Dorsal,IPS0,Dorsal,IPS3,different,same,0.43165136359096307
sub-126426,Dorsal,IPS0,Dorsal,IPS4,different,same,0.42188102278295175
sub-126426,Dorsal,IPS0,Dorsal,IPS5,different,same,0.44936895804392557
sub-126426,Dorsal,IPS0,Dorsal,SPL1,different,same,0.3526488519428289
sub-126426,Dorsal,IPS1,Occipital,V1v,different,different,-0.0006438805174904385
sub-126426,Dorsal,IPS1,Occipital,V1d,different,different,0.10218696350361986
sub-126426,Dorsal,IPS1,Occipital,V2v,different,different,0.040010497293134786
sub-126426,Dorsal,IPS1,Occipital,V2d,different,different,0.20473956225330472
sub-126426,Dorsal,IPS1,Occipital,V3v,different,different,-0.04376643354204008
sub-126426,Dorsal,IPS1,Occipital,V3d,different,different,0.3801025352262584
sub-126426,Dorsal,IPS1,Ventral,hV4,different,different,0.1719988497942106
sub-126426,Dorsal,IPS1,Ventral,VO1,different,different,0.01628374718562931
sub-126426,Dorsal,IPS1,Ventral,VO2,different,different,-0.36868642201093754
sub-126426,Dorsal,IPS1,Ventral,PHC1,different,different,-0.2427631165124553
sub-126426,Dorsal,IPS1,Ventral,PHC2,different,different,-0.3667259659615474
sub-126426,Dorsal,IPS1,Lateral,LO1,different,different,0.4078232487690623
sub-126426,Dorsal,IPS1,Lateral,LO2,different,different,0.554162397630488
sub-126426,Dorsal,IPS1,Lateral,hMT,different,different,0.568008086612639
sub-126426,Dorsal,IPS1,Lateral,MST,different,different,0.6060078827413536
sub-126426,Dorsal,IPS1,Dorsal,V3a,different,same,0.6799773800878965
sub-126426,Dorsal,IPS1,Dorsal,V3b,different,same,0.6900253736084904
sub-126426,Dorsal,IPS1,Dorsal,IPS0,different,same,0.7079175142869912
sub-126426,Dorsal,IPS1,Dorsal,IPS1,same,same,0.6266960734464825
sub-126426,Dorsal,IPS1,Dorsal,IPS2,different,same,0.4931750070750836
sub-126426,Dorsal,IPS1,Dorsal,IPS3,different,same,0.5371249017071296
sub-126426,Dorsal,IPS1,Dorsal,IPS4,different,same,0.5145442250871441
sub-126426,Dorsal,IPS1,Dorsal,IPS5,different,same,0.5967448567039467
sub-126426,Dorsal,IPS1,Dorsal,SPL1,different,same,0.4452487791833867
sub-126426,Dorsal,IPS2,Occipital,V1v,different,different,-0.14635071095905144
sub-126426,Dorsal,IPS2,Occipital,V1d,different,different,-0.12606274330877865
sub-126426,Dorsal,IPS2,Occipital,V2v,different,different,-0.17058919927896565
sub-126426,Dorsal,IPS2,Occipital,V2d,different,different,-0.11484556683422706
sub-126426,Dorsal,IPS2,Occipital,V3v,different,different,-0.3620916130686332
sub-126426,Dorsal,IPS2,Occipital,V3d,different,different,-0.035556407797521804
sub-126426,Dorsal,IPS2,Ventral,hV4,different,different,-0.23373845353068298
sub-126426,Dorsal,IPS2,Ventral,VO1,different,different,-0.37234898410250195
sub-126426,Dorsal,IPS2,Ventral,VO2,different,different,-0.5222144447597868
sub-126426,Dorsal,IPS2,Ventral,PHC1,different,different,-0.45736446593388513
sub-126426,Dorsal,IPS2,Ventral,PHC2,different,different,-0.4922610147467157
sub-126426,Dorsal,IPS2,Lateral,LO1,different,different,0.002701731049383491
sub-126426,Dorsal,IPS2,Lateral,LO2,different,different,0.18516008621100066
sub-126426,Dorsal,IPS2,Lateral,hMT,different,different,0.061138132539170977
sub-126426,Dorsal,IPS2,Lateral,MST,different,different,0.011783912556144787
sub-126426,Dorsal,IPS2,Dorsal,V3a,different,same,0.1458557502974283
sub-126426,Dorsal,IPS2,Dorsal,V3b,different,same,0.298229321413429
sub-126426,Dorsal,IPS2,Dorsal,IPS0,different,same,0.527323786593916
sub-126426,Dorsal,IPS2,Dorsal,IPS1,different,same,0.5985649468719061
sub-126426,Dorsal,IPS2,Dorsal,IPS2,same,same,0.7115125244582297
sub-126426,Dorsal,IPS2,Dorsal,IPS3,different,same,0.6482741987510166
sub-126426,Dorsal,IPS2,Dorsal,IPS4,different,same,0.5652645651683896
sub-126426,Dorsal,IPS2,Dorsal,IPS5,different,same,0.8075563282207914
sub-126426,Dorsal,IPS2,Dorsal,SPL1,different,same,0.6599650355489824
sub-126426,Dorsal,IPS3,Occipital,V1v,different,different,-0.19904378163000247
sub-126426,Dorsal,IPS3,Occipital,V1d,different,different,-0.14901699525096804
sub-126426,Dorsal,IPS3,Occipital,V2v,different,different,-0.2702635300766996
sub-126426,Dorsal,IPS3,Occipital,V2d,different,different,-0.15246574260980103
sub-126426,Dorsal,IPS3,Occipital,V3v,different,different,-0.43267912381121126
sub-126426,Dorsal,IPS3,Occipital,V3d,different,different,-0.11214021545269402
sub-126426,Dorsal,IPS3,Ventral,hV4,different,different,-0.3188142412716661
sub-126426,Dorsal,IPS3,Ventral,VO1,different,different,-0.4084047324763224
sub-126426,Dorsal,IPS3,Ventral,VO2,different,different,-0.6233102627768375
sub-126426,Dorsal,IPS3,Ventral,PHC1,different,different,-0.5535673654022468
sub-126426,Dorsal,IPS3,Ventral,PHC2,different,different,-0.5910329436829765
sub-126426,Dorsal,IPS3,Lateral,LO1,different,different,0.035830110309590275
sub-126426,Dorsal,IPS3,Lateral,LO2,different,different,0.13304927028573535
sub-126426,Dorsal,IPS3,Lateral,hMT,different,different,-0.005002614579952407
sub-126426,Dorsal,IPS3,Lateral,MST,different,different,0.02430294460121067
sub-126426,Dorsal,IPS3,Dorsal,V3a,different,same,0.04771031773291179
sub-126426,Dorsal,IPS3,Dorsal,V3b,different,same,0.18434822394792624
sub-126426,Dorsal,IPS3,Dorsal,IPS0,different,same,0.5773855932554025
sub-126426,Dorsal,IPS3,Dorsal,IPS1,different,same,0.7348797607768629
sub-126426,Dorsal,IPS3,Dorsal,IPS2,different,same,0.7412950302112853
sub-126426,Dorsal,IPS3,Dorsal,IPS3,same,same,0.8159624115753509
sub-126426,Dorsal,IPS3,Dorsal,IPS4,different,same,0.6172757818680216
sub-126426,Dorsal,IPS3,Dorsal,IPS5,different,same,0.841118321876937
sub-126426,Dorsal,IPS3,Dorsal,SPL1,different,same,0.7570319436897487
sub-126426,Dorsal,IPS4,Occipital,V1v,different,different,-0.30885378006551234
sub-126426,Dorsal,IPS4,Occipital,V1d,different,different,-0.28776132182838965
sub-126426,Dorsal,IPS4,Occipital,V2v,different,different,-0.3967750218597702
sub-126426,Dorsal,IPS4,Occipital,V2d,different,different,-0.16436478946841007
sub-126426,Dorsal,IPS4,Occipital,V3v,different,different,-0.348437205399218
sub-126426,Dorsal,IPS4,Occipital,V3d,different,different,-0.005433993264864614
sub-126426,Dorsal,IPS4,Ventral,hV4,different,different,-0.18854260579452906
sub-126426,Dorsal,IPS4,Ventral,VO1,different,different,-0.2758618405732695
sub-126426,Dorsal,IPS4,Ventral,VO2,different,different,-0.512199021644751
sub-126426,Dorsal,IPS4,Ventral,PHC1,different,different,-0.3311582610660275
sub-126426,Dorsal,IPS4,Ventral,PHC2,different,different,-0.3745116691231452
sub-126426,Dorsal,IPS4,Lateral,LO1,different,different,0.3696447654895073
sub-126426,Dorsal,IPS4,Lateral,LO2,different,different,0.40865592230158765
sub-126426,Dorsal,IPS4,Lateral,hMT,different,different,0.3632484067156105
sub-126426,Dorsal,IPS4,Lateral,MST,different,different,0.2706463721071853
sub-126426,Dorsal,IPS4,Dorsal,V3a,different,same,0.42922001462851866
sub-126426,Dorsal,IPS4,Dorsal,V3b,different,same,0.4364550591248915
sub-126426,Dorsal,IPS4,Dorsal,IPS0,different,same,0.8762072234624609
sub-126426,Dorsal,IPS4,Dorsal,IPS1,different,same,0.8623120028769788
sub-126426,Dorsal,IPS4,Dorsal,IPS2,different,same,0.8274051980309033
sub-126426,Dorsal,IPS4,Dorsal,IPS3,different,same,0.8597152076716851
sub-126426,Dorsal,IPS4,Dorsal,IPS4,same,same,0.8702249366718494
sub-126426,Dorsal,IPS4,Dorsal,IPS5,different,same,0.868294733105585
sub-126426,Dorsal,IPS4,Dorsal,SPL1,different,same,0.8446960171849436
sub-126426,Dorsal,IPS5,Occipital,V1v,different,different,-0.12586121455856542
sub-126426,Dorsal,IPS5,Occipital,V1d,different,different,-0.11090448686626675
sub-126426,Dorsal,IPS5,Occipital,V2v,different,different,-0.2403113326623262
sub-126426,Dorsal,IPS5,Occipital,V2d,different,different,-0.01638987146842145
sub-126426,Dorsal,IPS5,Occipital,V3v,different,different,0.08595050057843384
sub-126426,Dorsal,IPS5,Occipital,V3d,different,different,0.15940004439769895
sub-126426,Dorsal,IPS5,Ventral,hV4,different,different,0.10835885446137276
sub-126426,Dorsal,IPS5,Ventral,VO1,different,different,0.18227736768416097
sub-126426,Dorsal,IPS5,Ventral,VO2,different,different,0.03394915113940807
sub-126426,Dorsal,IPS5,Ventral,PHC1,different,different,0.16478203152288204
sub-126426,Dorsal,IPS5,Ventral,PHC2,different,different,0.1925586460271245
sub-126426,Dorsal,IPS5,Lateral,LO1,different,different,0.6124420089152718
sub-126426,Dorsal,IPS5,Lateral,LO2,different,different,0.19312860915209323
sub-126426,Dorsal,IPS5,Lateral,hMT,different,different,0.33344358427450266
sub-126426,Dorsal,IPS5,Lateral,MST,different,different,0.28648636387488213
sub-126426,Dorsal,IPS5,Dorsal,V3a,different,same,0.46522565142943006
sub-126426,Dorsal,IPS5,Dorsal,V3b,different,same,0.3554472411858469
sub-126426,Dorsal,IPS5,Dorsal,IPS0,different,same,0.44978920471297007
sub-126426,Dorsal,IPS5,Dorsal,IPS1,different,same,0.2792762912368286
sub-126426,Dorsal,IPS5,Dorsal,IPS2,different,same,0.3458627369277551
sub-126426,Dorsal,IPS5,Dorsal,IPS3,different,same,0.32413013567313903
sub-126426,Dorsal,IPS5,Dorsal,IPS4,different,same,0.24270310263218273
sub-126426,Dorsal,IPS5,Dorsal,IPS5,same,same,0.32550921146066214
sub-126426,Dorsal,IPS5,Dorsal,SPL1,different,same,0.28199371934771245
sub-126426,Dorsal,SPL1,Occipital,V1v,different,different,-0.2094517149784192
sub-126426,Dorsal,SPL1,Occipital,V1d,different,different,-0.19755184704596285
sub-126426,Dorsal,SPL1,Occipital,V2v,different,different,-0.2678101252736394
sub-126426,Dorsal,SPL1,Occipital,V2d,different,different,-0.16315230443126172
sub-126426,Dorsal,SPL1,Occipital,V3v,different,different,-0.4474692735700812
sub-126426,Dorsal,SPL1,Occipital,V3d,different,different,-0.14904708700245778
sub-126426,Dorsal,SPL1,Ventral,hV4,different,different,-0.3189753451859572
sub-126426,Dorsal,SPL1,Ventral,VO1,different,different,-0.40926899044173437
sub-126426,Dorsal,SPL1,Ventral,VO2,different,different,-0.6062443038116129
sub-126426,Dorsal,SPL1,Ventral,PHC1,different,different,-0.4840406543112234
sub-126426,Dorsal,SPL1,Ventral,PHC2,different,different,-0.5362258432182985
sub-126426,Dorsal,SPL1,Lateral,LO1,different,different,0.025316680790689463
sub-126426,Dorsal,SPL1,Lateral,LO2,different,different,0.14068470483951445
sub-126426,Dorsal,SPL1,Lateral,hMT,different,different,0.01680962299676791
sub-126426,Dorsal,SPL1,Lateral,MST,different,different,0.02828307959510566
sub-126426,Dorsal,SPL1,Dorsal,V3a,different,same,0.11817235936261204
sub-126426,Dorsal,SPL1,Dorsal,V3b,different,same,0.22561983451780296
sub-126426,Dorsal,SPL1,Dorsal,IPS0,different,same,0.5888901533864165
